stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
S3357,,Boirargues,43.5827431376295,3.92553702357343,1,
1286,43149,Boirargues,43.5827431376295,3.92553702357343,0,S3357
1296,43209,Boirargues,43.5827424111593,3.92558646860367,0,S3357
S3358,,Centre,43.5705033490628,3.90432699564591,1,
584,18125,Centre,43.5705033490628,3.90432699564591,0,S3358
1316,43259,Centre,43.5707492411912,3.90534755848525,0,S3358
S3359,,Céreirède,43.5812171650791,3.89822771467656,1,
558,17102,Céreirède,43.5812171650791,3.89822771467656,0,S3359
569,17220,Céreirède,43.5813126190581,3.89846527518945,0,S3359
S3360,,Chemin de Lattes,43.5723996223071,3.89628059130463,1,
559,17103,Chemin de Lattes,43.5723996223071,3.89628059130463,0,S3360
568,17219,Chemin de Lattes,43.5730755976848,3.89678123693295,0,S3360
S3361,,Cimetière Saint-Laurent,43.5697549965989,3.89889129323391,1,
574,18101,Cimetière Saint-Laurent,43.5697549965989,3.89889129323391,0,S3361
587,18208,Cimetière Saint-Laurent,43.569725360299,3.89907593436057,0,S3361
S3362,,Cougourlude,43.5713566155736,3.91426615862094,1,
1291,43161,Cougourlude,43.5713566155736,3.91426615862094,0,S3362
1317,43261,Cougourlude,43.5713390045051,3.91424094494377,0,S3362
S3363,,Crédit Agricole,43.5588112816511,3.87658965476744,1,
577,18115,Crédit Agricole,43.5588112816511,3.87658965476744,0,S3363
593,18227,Crédit Agricole,43.5588960263507,3.87631999550174,0,S3363
884,27113,Crédit Agricole,43.5588960263507,3.87631999550174,0,S3363
887,27201,Crédit Agricole,43.558820267506,3.87658989680211,0,S3363
S3364,,Entreprises,43.5641941760398,3.87923181001022,1,
582,18123,Entreprises,43.5641941760398,3.87923181001022,0,S3364
588,18219,Entreprises,43.5640669630444,3.87932727430571,0,S3364
883,27104,Entreprises,43.5641941760398,3.87923181001022,0,S3364
888,27210,Entreprises,43.5640669630444,3.87932727430571,0,S3364
S3365,,Gramenet,43.5488187026357,3.89453748467952,1,
566,17217,Gramenet,43.5488187026357,3.89453748467952,0,S3365
S3366,,Hauts de la Lironde,43.5750808812682,3.92269034967663,1,
1290,43159,Hauts de la Lironde,43.5750808812682,3.92269034967663,0,S3366
1318,43263,Hauts de la Lironde,43.5750801561041,3.92273978811309,0,S3366
S3367,,Mairie,43.5686691569199,3.90435087205778,1,
576,18103,Mairie,43.5686691569199,3.90435087205778,0,S3367
585,18206,Mairie,43.5684755889832,3.90406121087847,0,S3367
S3368,,Manse,43.5700138791788,3.87835033685807,1,
882,27103,Manse,43.5700138791788,3.87835033685807,0,S3368
889,27211,Manse,43.5699220814049,3.87848385822727,0,S3368
S3369,,Méjean,43.5682895137399,3.90014936726589,1,
575,18102,Méjean,43.5682895137399,3.90014936726589,0,S3369
586,18207,Méjean,43.5684785744035,3.90012981213954,0,S3369
S3370,,Montouzères,43.5686955467274,3.88505268682093,1,
579,18119,Montouzères,43.5686955467274,3.88505268682093,0,S3370
590,18223,Montouzères,43.5685903704709,3.88486439108746,0,S3370
S3371,,Montpellieret,43.5598726765439,3.8771744983394,1,
578,18118,Montpellieret,43.5598726765439,3.8771744983394,0,S3371
581,18122,Montpellieret,43.5599290567292,3.87700296047471,0,S3371
589,18222,Montpellieret,43.5598726765439,3.8771744983394,0,S3371
592,18226,Montpellieret,43.5599290567292,3.87700296047471,0,S3371
S3372,,Oasis Palavasienne,43.555499136353,3.89256881703337,1,
560,17104,Oasis Palavasienne,43.555499136353,3.89256881703337,0,S3372
567,17218,Oasis Palavasienne,43.5552593698877,3.89361291428774,0,S3372
S3373,,Saint-Pierre,43.5724932565199,3.89352597585097,1,
580,18121,Saint-Pierre,43.5724932565199,3.89352597585097,0,S3373
591,18224,Saint-Pierre,43.5724049989197,3.89341229619823,0,S3373
S3374,,Ancienne Gare,43.5892099567357,3.80111413147178,1,
1125,38106,Ancienne Gare,43.5892099567357,3.80111413147178,0,S3374
1135,38206,Ancienne Gare,43.5891400754636,3.80096393287992,0,S3374
S3375,,La Capoulière,43.5861106363036,3.8089122757797,1,
1121,38102,La Capoulière,43.5861106363036,3.8089122757797,0,S3375
1131,38202,La Capoulière,43.5863199092235,3.80938760270303,0,S3375
S3376,,La Croix,43.5849471639195,3.80721283528826,1,
1122,38103,La Croix,43.5849471639195,3.80721283528826,0,S3376
1132,38203,La Croix,43.5849712648,3.80742368471963,0,S3376
S3377,,Les Serres,43.5855519880196,3.80371629934474,1,
1123,38104,Les Serres,43.5855519880196,3.80371629934474,0,S3377
1133,38204,Les Serres,43.585435335099,3.80370093821759,0,S3377
S3378,,Mas de Lépôt,43.5868003219458,3.79849245408404,1,
1126,38107,Mas de Lépôt,43.5868003219458,3.79849245408404,0,S3378
1136,38207,Mas de Lépôt,43.586657377854,3.79842696371861,0,S3378
S3379,,Mas la Farouch,43.5871047212252,3.80256894068827,1,
1124,38105,Mas la Farouch,43.5871047212252,3.80256894068827,0,S3379
1134,38205,Mas la Farouch,43.587025185705,3.80246796560446,0,S3379
S3380,,Camp du Soleil,43.7493779054865,3.96058182813622,1,
1076,36156,Camp du Soleil,43.7493779054865,3.96058182813622,0,S3380
1116,36259,Camp du Soleil,43.7495029802379,3.96063500273693,0,S3380
S3381,,École,43.7498857473799,3.95608171980787,1,
1075,36155,École,43.7498857473799,3.95608171980787,0,S3381
1117,36260,École,43.7498209872493,3.9562039062155,0,S3381
S3382,,Église,43.7511733905913,3.95655241565616,1,
1108,36250,Église,43.7511733905913,3.95655241565616,0,S3382
S3383,,Aqueduc,43.6536849834474,3.85707302395963,1,
741,23104,Aqueduc,43.6536849834474,3.85707302395963,0,S3383
785,23224,Aqueduc,43.6535773186152,3.85705777478756,0,S3383
S3384,,Baillarguet,43.6777166136888,3.86718921325335,1,
752,23115,Baillarguet,43.6777166136888,3.86718921325335,0,S3384
774,23213,Baillarguet,43.6773137871345,3.86706692831838,0,S3384
S3385,,Chemin du Cambas,43.6589409071051,3.850241630011,1,
743,23106,Chemin du Cambas,43.6589409071051,3.850241630011,0,S3385
783,23222,Chemin du Cambas,43.6587241905234,3.85031017830425,0,S3385
S3386,,Chemin Neuf,43.6670769879061,3.85856917459521,1,
748,23111,Chemin Neuf,43.6670769879061,3.85856917459521,0,S3386
778,23217,Chemin Neuf,43.6673291357507,3.85853874559877,0,S3386
S3387,,Cirad de Baillarguet,43.6838078456874,3.87699052510713,1,
762,23125,Cirad de Baillarguet,43.6838078456874,3.87699052510713,0,S3387
791,23233,Cirad de Baillarguet,43.6838344536627,3.87701601962849,0,S3387
S3388,,Distillerie,43.6752963962588,3.86732247530793,1,
751,23114,Distillerie,43.6752963962588,3.86732247530793,0,S3388
775,23214,Distillerie,43.6751083759528,3.86726788706267,0,S3388
S3389,,Font de Salomé,43.676576539873,3.87151867101168,1,
766,23133,Font de Salomé,43.676576539873,3.87151867101168,0,S3389
792,23237,Font de Salomé,43.6766424290713,3.87130987300005,0,S3389
S3390,,Font du Noyer,43.6658835328596,3.8526425122086,1,
747,23110,Font du Noyer,43.6658835328596,3.8526425122086,0,S3390
779,23218,Font du Noyer,43.665973745893,3.85262014034861,0,S3390
S3391,,Fontaine des Chênes,43.662519485339,3.84698064375089,1,
745,23108,Fontaine des Chênes,43.662519485339,3.84698064375089,0,S3391
781,23220,Fontaine des Chênes,43.6616965219556,3.84733036142145,0,S3391
S3392,,La Grand Font,43.6689547517464,3.86120767327656,1,
749,23112,La Grand Font,43.6689547517464,3.86120767327656,0,S3392
777,23216,La Grand Font,43.6687722017368,3.86012532305176,0,S3392
S3393,,La Lironde,43.6603103419532,3.84874246872834,1,
744,23107,La Lironde,43.6603103419532,3.84874246872834,0,S3393
782,23221,La Lironde,43.6599384335912,3.84898027191771,0,S3393
S3394,,Mas de Gué,43.657282150098,3.85185686243152,1,
742,23105,Mas de Gué,43.657282150098,3.85185686243152,0,S3394
784,23223,Mas de Gué,43.6572023099813,3.85178044972201,0,S3394
S3395,,Picadou,43.6691896412202,3.86240289359509,1,
750,23113,Picadou,43.6691896412202,3.86240289359509,0,S3395
776,23215,Picadou,43.6690153926238,3.86137029578767,0,S3395
S3396,,Picheyrou,43.6531803897381,3.86035302618285,1,
740,23103,Picheyrou,43.6531803897381,3.86035302618285,0,S3396
786,23225,Picheyrou,43.6530903501489,3.86036300410523,0,S3396
S3397,,Quatre Chemins,43.6650827388391,3.84625590736722,1,
746,23109,Quatre Chemins,43.6650827388391,3.84625590736722,0,S3397
780,23219,Quatre Chemins,43.6649897519127,3.84583239562169,0,S3397
S3398,,Rapatel,43.6516428529494,3.86419963214759,1,
739,23102,Rapatel,43.6516428529494,3.86419963214759,0,S3398
787,23226,Rapatel,43.6514341461787,3.86497405030621,0,S3398
S3399,,Agropolis,43.6467354791926,3.86857463844225,1,
190,05165,Agropolis,43.6467354791926,3.86857463844225,0,S3399
207,05280,Agropolis,43.6464311646413,3.86847981293678,0,S3399
208,05281,Agropolis,43.6464220030625,3.86849194703528,0,S3399
S3400,,Aiguelongue,43.6263957511812,3.88218671856429,1,
185,05136,Aiguelongue,43.6263957511812,3.88218671856429,0,S3400
205,05236,Aiguelongue,43.6267837525389,3.88208583796042,0,S3400
1223,42147,Aiguelongue,43.6262207438229,3.88311015145899,0,S3400
1244,42223,Aiguelongue,43.6262568658232,3.88309875403403,0,S3400
S3401,,Aiguelongue (Jussieu),43.6384122435896,3.8830195027053,1,
491,11201,Aiguelongue (Jussieu),43.6384122435896,3.8830195027053,0,S3401
S3402,,Albert Einstein,43.6131461320041,3.93713481321889,1,
511,12118,Albert Einstein,43.6131461320041,3.93713481321889,0,S3402
520,12203,Albert Einstein,43.6132286533042,3.93702576897348,0,S3402
S3403,,Alco,43.6255832627692,3.84031117591848,1,
83,03135,Alco,43.6255832627692,3.84031117591848,0,S3403
90,03201,Alco,43.6258279063947,3.83952559337348,0,S3403
S3404,,Alfred Nobel,43.6164184164071,3.91078413583713,1,
514,12125,Alfred Nobel,43.6164184164071,3.91078413583713,0,S3404
531,12220,Alfred Nobel,43.6157518349011,3.90963978499191,0,S3404
S3405,,Alpilles,43.6302231184207,3.87919619492214,1,
483,11115,Alpilles,43.6302231184207,3.87919619492214,0,S3405
497,11208,Alpilles,43.6297773209993,3.87956781957508,0,S3405
S3406,,Ambroise Paré,43.6380121390239,3.84769396815333,1,
46,02125,Ambroise Paré,43.6380121390239,3.84769396815333,0,S3406
S3407,,Anatole France,43.6055685075168,3.8763779114993,1,
44,01236,Anatole France,43.6055685075168,3.8763779114993,0,S3407
S3408,,André Malraux,43.6194095977056,3.90041039087255,1,
357,09126,André Malraux,43.6194095977056,3.90041039087255,0,S3408
372,09202,André Malraux,43.6195016047928,3.90026441974371,0,S3408
S3409,,Antennes,43.6447440345659,3.84199188635127,1,
48,02127,Antennes,43.6447440345659,3.84199188635127,0,S3409
57,02205,Antennes,43.6446775150869,3.84225010122023,0,S3409
S3410,,Antigone,43.6085859594197,3.88666594937517,1,
1162,41139,Antigone,43.6085859594197,3.88666594937517,0,S3410
1181,41217,Antigone,43.6086044632931,3.88662933610549,0,S3410
S3411,,Antoine-Laurent de Jussieu,43.6372759965417,3.88011703757505,1,
488,11121,Antoine-Laurent de Jussieu,43.6372759965417,3.88011703757505,0,S3411
492,11202,Antoine-Laurent de Jussieu,43.6372419916179,3.8799799606667,0,S3411
S3412,,Apollo,43.6219442262782,3.90912972875351,1,
365,09142,Apollo,43.6219442262782,3.90912972875351,0,S3412
367,09145,Apollo,43.621890487853,3.90849713777414,0,S3412
S3413,,Apothicaires,43.6416055356031,3.83493987782508,1,
87,03139,Apothicaires,43.6416055356031,3.83493987782508,0,S3413
117,03232,Apothicaires,43.6416377135151,3.83521305556596,0,S3413
S3414,,Appel du 18 Juin,43.6365468360809,3.83020264138175,1,
556,16202,Appel du 18 Juin,43.6365468360809,3.83020264138175,0,S3414
S3415,,Astruc,43.6101901656071,3.85467816669653,1,
1274,43117,Astruc,43.6101901656071,3.85467816669653,0,S3415
1308,43241,Astruc,43.6102413067142,3.85487747840306,0,S3415
S3416,,Avenue de l'Agriculture,43.6121045511517,3.86110085609429,1,
351,09117,Avenue de l'Agriculture,43.6121045511517,3.86110085609429,0,S3416
381,09211,Avenue de l'Agriculture,43.6121868214637,3.86100407185305,0,S3416
S3417,,Avenue de Toulouse,43.5913323896995,3.85771442792373,1,
216,06106,Avenue de Toulouse,43.5913323896995,3.85771442792373,0,S3417
237,06215,Avenue de Toulouse,43.5918215839685,3.85808612377915,0,S3417
S3418,,Bagatelle,43.5953757808545,3.84436480129148,1,
134,04142,Bagatelle,43.5953757808545,3.84436480129148,0,S3418
166,04244,Bagatelle,43.5950546909237,3.84418316658468,0,S3418
S3419,,Beaux-Arts,43.6169999109354,3.88355341465341,1,
1221,42143,Beaux-Arts,43.6169999109354,3.88355341465341,0,S3419
1246,42227,Beaux-Arts,43.6170184138744,3.88351679498035,0,S3419
S3420,,Bellevue,43.5966406633686,3.88087471266643,1,
505,12108,Bellevue,43.5966406633686,3.88087471266643,0,S3420
S3421,,Belvédère,43.6169960788129,3.84239895036123,1,
343,09109,Belvédère,43.6169960788129,3.84239895036123,0,S3421
389,09219,Belvédère,43.6172625705801,3.84262869919216,0,S3421
S3422,,Bengalis,43.628614285569,3.88295220055258,1,
403,10105,Bengalis,43.628614285569,3.88295220055258,0,S3422
448,10215,Bengalis,43.6286569192906,3.88311424453413,0,S3422
S3423,,Berthelot,43.6018471907335,3.86938737434033,1,
174,05118,Berthelot,43.6018471907335,3.86938737434033,0,S3423
199,05214,Berthelot,43.6021286154052,3.86982788605477,0,S3423
S3424,,Boulevard des Sports,43.6193551147235,3.88921030305554,1,
317,08113,Boulevard des Sports,43.6193551147235,3.88921030305554,0,S3424
335,08211,Boulevard des Sports,43.6194176635163,3.88923675162121,0,S3424
S3425,,Boutonnet,43.6225867509347,3.8680877655281,1,
1154,41123,Boutonnet,43.6225867509347,3.8680877655281,0,S3425
1189,41233,Boutonnet,43.6225952120886,3.86812511668937,0,S3425
S3426,,Bugarel,43.5915561656051,3.84494425689963,1,
433,10156,Bugarel,43.5915561656051,3.84494425689963,0,S3426
473,10256,Bugarel,43.591736923076,3.84487482010559,0,S3426
S3427,,Caducée,43.6435606549666,3.83267627625175,1,
806,24123,Caducée,43.6435606549666,3.83267627625175,0,S3427
822,24223,Caducée,43.6435017759786,3.83303372976024,0,S3427
S3428,,Cairons,43.6433131323169,3.86073340358782,1,
180,05128,Cairons,43.6433131323169,3.86073340358782,0,S3428
192,05203,Cairons,43.6430245198712,3.86079997402942,0,S3428
S3429,,Campus Agropolis,43.645043570404,3.8687025534487,1,
540,13103,Campus Agropolis,43.645043570404,3.8687025534487,0,S3429
541,13104,Campus Agropolis,43.6450342336826,3.86872706214249,0,S3429
543,13203,Campus Agropolis,43.6446723752334,3.86952202196614,0,S3429
544,13204,Campus Agropolis,43.6446657885406,3.86871717455537,0,S3429
S3430,,Carriéra,43.6408274435792,3.81897583911978,1,
26,01143,Carriéra,43.6408274435792,3.81897583911978,0,S3430
32,01208,Carriéra,43.6407611486776,3.81922168893267,0,S3430
S3431,,Castelle,43.5866601695928,3.87218308669473,1,
171,05102,Castelle,43.5866601695928,3.87218308669473,0,S3431
200,05228,Castelle,43.586645532011,3.87194772066992,0,S3431
S3432,,Catalpas,43.5928145861454,3.88377682088568,1,
530,12215,Catalpas,43.5928145861454,3.88377682088568,0,S3432
S3433,,Celleneuve,43.6160378798381,3.82589254164288,1,
412,10119,Celleneuve,43.6160378798381,3.82589254164288,0,S3433
440,10201,Celleneuve,43.6159756561869,3.8258414265172,0,S3433
1268,43105,Celleneuve,43.6153633920295,3.82591207529301,0,S3433
1314,43253,Celleneuve,43.6156061939827,3.82590603272639,0,S3433
S3434,,Centrayrargues,43.5968223270964,3.88074356117271,1,
527,12210,Centrayrargues,43.5968223270964,3.88074356117271,0,S3434
S3435,,Cervantès,43.6221500652771,3.85505793217425,1,
251,07109,Cervantès,43.6221500652771,3.85505793217425,0,S3435
298,07222,Cervantès,43.62290426136,3.85448399409253,0,S3435
S3436,,Cévennes,43.622101506859,3.84632017448228,1,
81,03130,Cévennes,43.622101506859,3.84632017448228,0,S3436
92,03203,Cévennes,43.6220220100698,3.84621907657979,0,S3436
S3437,,Chambéry,43.5992820586981,3.88914725652822,1,
312,08105,Chambéry,43.5992820586981,3.88914725652822,0,S3437
341,08220,Chambéry,43.5988957676535,3.88975524434921,0,S3437
S3438,,Chantecler,43.6325382549738,3.87823144945291,1,
484,11116,Chantecler,43.6325382549738,3.87823144945291,0,S3438
496,11207,Chantecler,43.6322957994405,3.87821252699571,0,S3438
S3439,,Charles Flahault,43.6184121915158,3.86641672825558,1,
187,05140,Charles Flahault,43.6184121915158,3.86641672825558,0,S3439
S3440,,Chasseurs,43.603296902876,3.85647429022312,1,
123,04111,Chasseurs,43.603296902876,3.85647429022312,0,S3440
159,04230,Chasseurs,43.6033074525232,3.85636323597415,0,S3440
S3441,,Château d'Ô,43.6313091492569,3.8429372640989,1,
89,03141,Château d'Ô,43.6313091492569,3.8429372640989,0,S3441
247,07104,Château d'Ô,43.6319278012724,3.84240900812595,0,S3441
304,07231,Château d'Ô,43.6312910042157,3.84294916203496,0,S3441
1149,41113,Château d'Ô,43.6314418794986,3.84308928447609,0,S3441
1194,41243,Château d'Ô,43.6314152645895,3.8430638291649,0,S3441
S3442,,Cheng-Du,43.5939299820511,3.84296611938874,1,
118,04102,Cheng-Du,43.5939299820511,3.84296611938874,0,S3442
164,04239,Cheng-Du,43.5933203314842,3.84349425493372,0,S3442
S3443,,Cimetière Saint-Étienne,43.6150021543412,3.93564015498458,1,
512,12119,Cimetière Saint-Étienne,43.6150021543412,3.93564015498458,0,S3443
519,12202,Cimetière Saint-Étienne,43.6148946865643,3.93561239984086,0,S3443
S3444,,Cinq Chalets,43.6085913727849,3.89879046096751,1,
369,09147,Cinq Chalets,43.6085913727849,3.89879046096751,0,S3444
377,09207,Cinq Chalets,43.6085913727849,3.89879046096751,0,S3444
S3445,,Cinsaults,43.6205866570557,3.85692200803573,1,
77,03124,Cinsaults,43.6205866570557,3.85692200803573,0,S3445
96,03207,Cinsaults,43.6205227100907,3.85699455152902,0,S3445
S3446,,Cité de l'Arme,43.5932884503901,3.88960283133899,1,
67,03108,Cité de l'Arme,43.5932884503901,3.88960283133899,0,S3446
106,03220,Cité de l'Arme,43.593626969366,3.88919150114047,0,S3446
S3447,,Cité Gély,43.6048637001943,3.85948498523428,1,
124,04112,Cité Gély,43.6048637001943,3.85948498523428,0,S3447
158,04229,Cité Gély,43.6046636307651,3.85900955998146,0,S3447
S3448,,Cité Mion,43.6013411253374,3.88472519310408,1,
71,03112,Cité Mion,43.6013411253374,3.88472519310408,0,S3448
102,03216,Cité Mion,43.6005142244277,3.88471515714753,0,S3448
S3449,,Cité Roger,43.6203876328334,3.85829025192189,1,
253,07111,Cité Roger,43.6203876328334,3.85829025192189,0,S3449
296,07219,Cité Roger,43.6203929662818,3.85855025330807,0,S3449
S3450,,Cité Valette,43.6014644725049,3.85188570320761,1,
121,04109,Cité Valette,43.6014644725049,3.85188570320761,0,S3450
161,04232,Cité Valette,43.6015451751709,3.85190021372498,0,S3450
S3451,,Claret,43.6057879422227,3.8621570367761,1,
125,04113,Claret,43.6057879422227,3.8621570367761,0,S3451
157,04228,Claret,43.6057905576391,3.86197154012588,0,S3451
S3452,,Clolus,43.6287845637636,3.88110038986704,1,
482,11114,Clolus,43.6287845637636,3.88110038986704,0,S3452
498,11209,Clolus,43.6284943529922,3.88127818213281,0,S3452
S3453,,CNRS,43.638669057151,3.86557310803822,1,
178,05126,CNRS,43.638669057151,3.86557310803822,0,S3453
194,05205,CNRS,43.6385233517366,3.86570536659303,0,S3453
S3454,,Collège Camille Claudel,43.616396600225,3.86209392082106,1,
254,07113,Collège Camille Claudel,43.616396600225,3.86209392082106,0,S3454
295,07218,Collège Camille Claudel,43.616485416877,3.86217053335742,0,S3454
S3455,,Collège des Aiguerelles,43.5982761169694,3.89096298648582,1,
311,08104,Collège des Aiguerelles,43.5982761169694,3.89096298648582,0,S3455
342,08221,Collège des Aiguerelles,43.5975759338822,3.8921437714252,0,S3455
S3456,,Collège Marcel Pagnol,43.5974251903495,3.84566817422767,1,
135,04143,Collège Marcel Pagnol,43.5974251903495,3.84566817422767,0,S3456
165,04242,Collège Marcel Pagnol,43.5969648066472,3.84516124965975,0,S3456
S3457,,Colverts,43.6137694888596,3.89816495391895,1,
354,09123,Colverts,43.6137694888596,3.89816495391895,0,S3457
375,09205,Colverts,43.6137074779732,3.89810139405042,0,S3457
S3458,,Comédie,43.6083711439975,3.87968246864816,1,
1159,41133,Comédie,43.6083711439975,3.87968246864816,0,S3458
1184,41223,Comédie,43.6083614522908,3.87973169370189,0,S3458
S3459,,Comté de Nice,43.6386154294246,3.81177626426823,1,
19,01133,Comté de Nice,43.6386154294246,3.81177626426823,0,S3459
28,01203,Comté de Nice,43.6388927807871,3.81121403614904,0,S3459
S3460,,Comté de Toulouse,43.6369934180738,3.81929714824016,1,
15,01127,Comté de Toulouse,43.6369934180738,3.81929714824016,0,S3460
34,01210,Comté de Toulouse,43.6368282660755,3.81888439588706,0,S3460
S3461,,Coquelicots,43.5977822668519,3.88024998820092,1,
526,12209,Coquelicots,43.5977822668519,3.88024998820092,0,S3461
S3462,,Corse,43.6402291952432,3.8107781709194,1,
18,01132,Corse,43.6402291952432,3.8107781709194,0,S3462
29,01204,Corse,43.6406702650638,3.81139610551269,0,S3462
S3463,,Corum,43.6144112236254,3.8822707505569,1,
133,04141,Corum,43.6144112236254,3.8822707505569,0,S3463
1158,41131,Corum,43.6142538878797,3.88195716825633,0,S3463
1185,41225,Corum,43.6143069220478,3.88202046807643,0,S3463
1220,42141,Corum,43.6143004086941,3.88184706980008,0,S3463
1247,42229,Corum,43.6142642871554,3.8818584656304,0,S3463
S3464,,Craponne,43.6061963367803,3.86761126860044,1,
550,15105,Craponne,43.6061963367803,3.86761126860044,0,S3464
S3465,,Croix d'Argent,43.5923683239865,3.86648631655454,1,
1209,42115,Croix d'Argent,43.5923683239865,3.86648631655454,0,S3465
1258,42255,Croix d'Argent,43.5923690234347,3.86643686245552,0,S3465
S3466,,Croix de Lavit,43.6394858796913,3.83934045235758,1,
807,24124,Croix de Lavit,43.6394858796913,3.83934045235758,0,S3466
823,24224,Croix de Lavit,43.6393870282479,3.8393378507251,0,S3466
S3467,,Croix des Rosiers,43.6106736505957,3.83092421343876,1,
268,07128,Croix des Rosiers,43.6106736505957,3.83092421343876,0,S3467
281,07203,Croix des Rosiers,43.6108871668368,3.83043491439047,0,S3467
S3468,,Croix du Capitaine,43.6020847950035,3.86657331709502,1,
291,07214,Croix du Capitaine,43.6020847950035,3.86657331709502,0,S3468
S3469,,Demeter,43.5830183634967,3.87225836260884,1,
516,12131,Demeter,43.5830183634967,3.87225836260884,0,S3469
534,12228,Demeter,43.5835224590908,3.87221007629706,0,S3469
S3470,,Descartes,43.5966835558757,3.88353524757264,1,
528,12211,Descartes,43.5966835558757,3.88353524757264,0,S3470
S3471,,Domaine de la Pompignane,43.6217700400651,3.90626637638223,1,
366,09143,Domaine de la Pompignane,43.6217700400651,3.90626637638223,0,S3471
396,09238,Domaine de la Pompignane,43.6217736431459,3.90663771640475,0,S3471
S3472,,Doria,43.612493581044,3.86792851848614,1,
293,07216,Doria,43.612493581044,3.86792851848614,0,S3472
S3473,,Du Guesclin,43.6071156106586,3.88324864623093,1,
1161,41138,Du Guesclin,43.6071156106586,3.88324864623093,0,S3473
1182,41218,Du Guesclin,43.6071251271782,3.88321178951546,0,S3473
S3474,,École d'Architecture,43.6377261295196,3.85912366565802,1,
223,06119,École d'Architecture,43.6377261295196,3.85912366565802,0,S3474
231,06204,École d'Architecture,43.6374032491893,3.85970919747395,0,S3474
S3475,,Écossais,43.6373838835043,3.85980770441427,1,
222,06118,Écossais,43.6373838835043,3.85980770441427,0,S3475
S3476,,Érables,43.6149952618542,3.8569092924624,1,
349,09115,Érables,43.6149952618542,3.8569092924624,0,S3476
383,09213,Érables,43.614911604712,3.85710503483649,0,S3476
S3477,,Ernest Renan,43.6154554066865,3.88531808174664,1,
314,08110,Ernest Renan,43.6154554066865,3.88531808174664,0,S3477
338,08214,Ernest Renan,43.6154388503513,3.88521864675839,0,S3477
S3478,,Espérance,43.6141125001356,3.84998173280646,1,
346,09112,Espérance,43.6141125001356,3.84998173280646,0,S3478
386,09216,Espérance,43.6143648149583,3.84929553416725,0,S3478
S3479,,Estanove,43.5977309307216,3.84823669591361,1,
212,06102,Estanove,43.5977309307216,3.84823669591361,0,S3479
241,06220,Estanove,43.5979291452278,3.84820483184196,0,S3479
S3480,,Estragon,43.6186897221808,3.88796719199086,1,
316,08112,Estragon,43.6186897221808,3.88796719199086,0,S3480
336,08212,Estragon,43.6185938877927,3.88775423180446,0,S3480
S3481,,Étoile,43.6052264621904,3.85478131856996,1,
261,07120,Étoile,43.6052264621904,3.85478131856996,0,S3481
288,07211,Étoile,43.6051452390963,3.8548039020248,0,S3481
S3482,,Ettore Bugatti,43.5784396439918,3.86676884440674,1,
438,10162,Ettore Bugatti,43.5784396439918,3.86676884440674,0,S3482
457,10232,Ettore Bugatti,43.5785132809911,3.86664716373637,0,S3482
S3483,,Eugène Bataillon,43.6314787970079,3.86099924989302,1,
220,06116,Eugène Bataillon,43.6314787970079,3.86099924989302,0,S3483
233,06206,Eugène Bataillon,43.6317126897647,3.86034952784365,0,S3483
S3484,,Eurêka,43.6180002968696,3.91265907079507,1,
513,12124,Eurêka,43.6180002968696,3.91265907079507,0,S3484
532,12222,Eurêka,43.6178867188952,3.91243320698787,0,S3484
S3485,,Euromédecine,43.6388125036604,3.82757584744842,1,
54,02202,Euromédecine,43.6388125036604,3.82757584744842,0,S3485
805,24122,Euromédecine,43.6396836365219,3.82829178211235,0,S3485
818,24211,Euromédecine,43.6389507291512,3.82928764626628,0,S3485
1147,41109,Euromédecine,43.6389727270998,3.82769143492461,0,S3485
1196,41247,Euromédecine,43.638999857086,3.82767976521226,0,S3485
S3486,,Évariste Galois,43.609269176775,3.9121831151654,1,
362,09139,Évariste Galois,43.609269176775,3.9121831151654,0,S3486
522,12205,Évariste Galois,43.6090259907386,3.91283212152562,0,S3486
S3487,,Fac de Lettres,43.6301202658164,3.86998536762087,1,
176,05124,Fac de Lettres,43.6301202658164,3.86998536762087,0,S3487
196,05207,Fac de Lettres,43.6304333375576,3.86946158621049,0,S3487
S3488,,Fac de Pharmacie,43.6235950644405,3.86161794682938,1,
408,10111,Fac de Pharmacie,43.6235950644405,3.86161794682938,0,S3488
453,10224,Fac de Pharmacie,43.6244738173732,3.86305217852267,0,S3488
S3489,,Figairasse,43.6071932322163,3.85042937597188,1,
262,07121,Figairasse,43.6071932322163,3.85042937597188,0,S3489
287,07210,Figairasse,43.6070477218546,3.85054923351732,0,S3489
S3490,,Figuerolles,43.6064502168869,3.86427783378151,1,
156,04227,Figuerolles,43.6064502168869,3.86427783378151,0,S3490
553,15216,Figuerolles,43.6064026664479,3.86446213082698,0,S3490
S3491,,Font Couverte,43.5933485674699,3.85176943315045,1,
214,06104,Font Couverte,43.5933485674699,3.85176943315045,0,S3491
239,06218,Font Couverte,43.5935849781639,3.85157780704473,0,S3491
S3492,,Font Trouvé,43.6269367131124,3.84769793461971,1,
249,07107,Font Trouvé,43.6269367131124,3.84769793461971,0,S3492
301,07225,Font Trouvé,43.627033836132,3.84782426104482,0,S3492
S3493,,Foyer des Aubes,43.6184591455252,3.89463047977174,1,
319,08118,Foyer des Aubes,43.6184591455252,3.89463047977174,0,S3493
332,08206,Foyer des Aubes,43.6185005146602,3.89487908731948,0,S3493
